date,origin_city,destination_country,daily_volume
2/20/20,Shanghai,Cote D'Ivoire,2.949695122
2/20/20,Shanghai,Egypt,25.49877488
2/20/20,Shanghai,Equatorial Guinea,0.274390244
2/20/20,Shanghai,Ethiopia,40.61240975
2/20/20,Shanghai,Gabon,2.966844512
2/20/20,Shanghai,Germany,228.3264627
2/20/20,Shanghai,Ghana,7.082698171
2/20/20,Shanghai,Guinea,0.796262438
2/20/20,Shanghai,Hong Kong (SAR),350.0641764
2/20/20,Shanghai,Indonesia,120.0682656
2/20/20,Shanghai,Japan,2598.524521
2/20/20,Shanghai,Kenya,5.344930701
2/20/20,Shanghai,Korea (South),808.8176062
2/20/20,Shanghai,Macao (SAR),262.0463747
2/20/20,Shanghai,Madagascar,1.114710366
2/20/20,Shanghai,Malaysia,278.3569645
2/20/20,Shanghai,Mauritania,0.548780488
2/20/20,Shanghai,Mauritius,5.706580596
2/20/20,Shanghai,Morocco,9.569359756
2/20/20,Shanghai,Mozambique,1.783536585
2/20/20,Shanghai,Netherlands,52.14287652
2/20/20,Shanghai,New Zealand,127.0890997
2/20/20,Shanghai,Nigeria,6.798549024
2/20/20,Shanghai,Philippines,90.80521706
2/20/20,Shanghai,Russia,176.3591599
2/20/20,Shanghai,Senegal,1.805708047
2/20/20,Shanghai,Seychelles,0.274390244
2/20/20,Shanghai,Singapore,320.8157522
2/20/20,Shanghai,South Africa,18.19438781
2/20/20,Shanghai,Spain,149.3695898
2/20/20,Shanghai,Sudan,0.565929878
2/20/20,Shanghai,Sweden,14.30156273
2/20/20,Shanghai,Taiwan,396.2793211
2/20/20,Shanghai,Tanzania,11.04922939
2/20/20,Shanghai,Thailand,803.3237599
2/20/20,Shanghai,Tunisia,1.011814024
2/20/20,Shanghai,Uganda,5.522103659
2/20/20,Shanghai,United Arab Emirates,119.9045596
2/20/20,Shanghai,United Kingdom,175.611208
2/20/20,Shanghai,United States,845.980239
2/20/20,Shanghai,Viet Nam,162.7069383
2/20/20,Shanghai,Zambia,13.35226975
2/20/20,Shanghai,Zimbabwe,1.509146341
2/20/20,Shenzhen,Algeria,0.016260163
2/20/20,Shenzhen,Angola,0.040650407
2/20/20,Shenzhen,Argentina,0.040650407
2/20/20,Shenzhen,Australia,28.87804878
2/20/20,Shenzhen,Brazil,0.06504065
2/20/20,Shenzhen,Cambodia,51.59349593
2/20/20,Shenzhen,Canada,8.300813008
2/20/20,Shenzhen,Chile,0.040650407
2/20/20,Shenzhen,Cote D'Ivoire,0.008130081
2/20/20,Shenzhen,Egypt,0.113821138
2/20/20,Shenzhen,Ethiopia,0.024390244
2/20/20,Shenzhen,Germany,6.235772358
2/20/20,Shenzhen,Ghana,0.016260163
2/20/20,Shenzhen,Indonesia,21.66666667
2/20/20,Shenzhen,Japan,45.56910569
2/20/20,Shenzhen,Kenya,0.073170732
2/20/20,Shenzhen,Korea (South),52.58536585
2/20/20,Shenzhen,Malaysia,50.51219512
2/20/20,Shenzhen,Morocco,0.016260163
2/20/20,Shenzhen,Mozambique,0.040650407
2/20/20,Shenzhen,Netherlands,1.146341463
2/20/20,Shenzhen,New Zealand,4.178861789
2/20/20,Shenzhen,Nigeria,0.032520325
2/20/20,Shenzhen,Philippines,11.62601626
2/20/20,Shenzhen,Russia,3.138211382
2/20/20,Shenzhen,Senegal,0.008130081
2/20/20,Shenzhen,Singapore,23.43089431
2/20/20,Shenzhen,South Africa,4.756097561
2/20/20,Shenzhen,Spain,4.926829268
2/20/20,Shenzhen,Sweden,0.382113821
2/20/20,Shenzhen,Taiwan,57.7804878
2/20/20,Shenzhen,Thailand,98.00813008
2/20/20,Shenzhen,Tunisia,0.016260163
2/20/20,Shenzhen,Uganda,0.040650407
2/20/20,Shenzhen,United Arab Emirates,4.682926829
2/20/20,Shenzhen,United Kingdom,6.666666667
2/20/20,Shenzhen,United States,29.56910569
2/20/20,Shenzhen,Viet Nam,34.17073171
2/20/20,Tianjin,Australia,30.15827338
2/20/20,Tianjin,Cambodia,4.618705036
2/20/20,Tianjin,Canada,4.604316547
2/20/20,Tianjin,Egypt,0.014388489
2/20/20,Tianjin,Germany,0.201438849
2/20/20,Tianjin,Hong Kong (SAR),13.25179856
2/20/20,Tianjin,Indonesia,13.64028777
2/20/20,Tianjin,Japan,199.5683453
2/20/20,Tianjin,Kenya,0.215827338
2/20/20,Tianjin,Korea (South),89.81294964
2/20/20,Tianjin,Macao (SAR),15.12230216
2/20/20,Tianjin,Malaysia,13.53956835
2/20/20,Tianjin,Netherlands,0.028776978
2/20/20,Tianjin,New Zealand,7.323741007
2/20/20,Tianjin,Philippines,1.798561151
2/20/20,Tianjin,Russia,0.316546763
2/20/20,Tianjin,Singapore,8.863309353
2/20/20,Tianjin,South Africa,0.100719424
2/20/20,Tianjin,Spain,0.057553957
2/20/20,Tianjin,Taiwan,8
2/20/20,Tianjin,Thailand,71.5971223
2/20/20,Tianjin,United Arab Emirates,1.007194245
2/20/20,Tianjin,United Kingdom,1.482014388
2/20/20,Tianjin,United States,13.84172662
2/20/20,Tianjin,Viet Nam,4.043165468
2/20/20,Wuhan,Algeria,0
2/20/20,Wuhan,Angola,0
2/20/20,Wuhan,Argentina,0
2/20/20,Wuhan,Australia,0
2/20/20,Wuhan,Brazil,0
2/20/20,Wuhan,Cambodia,0
2/20/20,Wuhan,Canada,0
2/20/20,Wuhan,Chile,0
2/20/20,Wuhan,Egypt,0
2/20/20,Wuhan,Equatorial Guinea,0
2/20/20,Wuhan,Ethiopia,0
2/20/20,Wuhan,Germany,0
2/20/20,Wuhan,Ghana,0
2/20/20,Wuhan,Hong Kong (SAR),0
2/20/20,Wuhan,Indonesia,0
2/20/20,Wuhan,Japan,0
2/20/20,Wuhan,Kenya,0
2/20/20,Wuhan,Korea (South),0
2/20/20,Wuhan,Macao (SAR),0
2/20/20,Wuhan,Malaysia,0
2/20/20,Wuhan,Mauritania,0
2/20/20,Wuhan,Mauritius,0
2/20/20,Wuhan,Morocco,0
2/20/20,Wuhan,Mozambique,0
2/20/20,Wuhan,Netherlands,0
2/20/20,Wuhan,New Zealand,0
2/20/20,Wuhan,Nigeria,0
2/20/20,Wuhan,Philippines,0
2/20/20,Wuhan,Russia,0
2/20/20,Wuhan,Senegal,0
2/20/20,Wuhan,Seychelles,0
2/20/20,Wuhan,Singapore,0
2/20/20,Wuhan,South Africa,0
2/20/20,Wuhan,Spain,0
2/20/20,Wuhan,Sweden,0
2/20/20,Wuhan,Taiwan,0
2/20/20,Wuhan,Thailand,0
2/20/20,Wuhan,Tunisia,0
2/20/20,Wuhan,United Arab Emirates,0
2/20/20,Wuhan,United Kingdom,0
2/20/20,Wuhan,United States,0
2/20/20,Wuhan,Viet Nam,0
2/20/20,Wuhan,Zambia,0
2/20/20,Xi'an,Algeria,0.041666667
2/20/20,Xi'an,Angola,0.016666667
2/20/20,Xi'an,Argentina,0.091666667
2/20/20,Xi'an,Australia,33.29166667
2/20/20,Xi'an,Brazil,0.233333333
2/20/20,Xi'an,Cambodia,4.741666667
2/20/20,Xi'an,Canada,5.55
2/20/20,Xi'an,Chile,0.058333333
2/20/20,Xi'an,Congo (Kinshasa),0.033333333
2/20/20,Xi'an,Cote D'Ivoire,0.008333333
2/20/20,Xi'an,Egypt,0.275
2/20/20,Xi'an,Equatorial Guinea,0.008333333
2/20/20,Xi'an,Ethiopia,0.141666667
2/20/20,Xi'an,Gabon,0.008333333
2/20/20,Xi'an,Germany,3.808333333
2/20/20,Xi'an,Ghana,0.025
2/20/20,Xi'an,Guinea,0.008333333
2/20/20,Xi'an,Hong Kong (SAR),13.40833333
2/20/20,Xi'an,Indonesia,11.88333333
2/20/20,Xi'an,Japan,27.69166667
2/20/20,Xi'an,Kenya,0.416666667
2/20/20,Xi'an,Korea (South),26.60833333
2/20/20,Xi'an,Macao (SAR),2.725
2/20/20,Xi'an,Madagascar,0.008333333
2/20/20,Xi'an,Malaysia,26.51666667
2/20/20,Xi'an,Mauritius,0.016666667
2/20/20,Xi'an,Morocco,0.616666667
2/20/20,Xi'an,Mozambique,0.075
2/20/20,Xi'an,Netherlands,1.358333333
2/20/20,Xi'an,New Zealand,5.075
2/20/20,Xi'an,Nigeria,0.083333333
2/20/20,Xi'an,Philippines,2.608333333
2/20/20,Xi'an,Russia,5.258333333
2/20/20,Xi'an,Senegal,0.05
2/20/20,Xi'an,Singapore,11.525
2/20/20,Xi'an,South Africa,0.85
2/20/20,Xi'an,Spain,2.775
2/20/20,Xi'an,Sudan,0.016666667
2/20/20,Xi'an,Sweden,0.291666667
2/20/20,Xi'an,Taiwan,6.541666667
2/20/20,Xi'an,Tanzania,0.091666667
2/20/20,Xi'an,Thailand,54.54166667
2/20/20,Xi'an,Tunisia,0.1
2/20/20,Xi'an,Uganda,0.125
2/20/20,Xi'an,United Arab Emirates,3.833333333
2/20/20,Xi'an,United Kingdom,7.225
2/20/20,Xi'an,United States,16.63333333
2/20/20,Xi'an,Viet Nam,9.308333333
2/20/20,Xi'an,Zambia,0.125
2/20/20,Xi'an,Zimbabwe,0.016666667
2/20/20,Zhengzhou,Algeria,0.013513514
2/20/20,Zhengzhou,Argentina,0.013513514
2/20/20,Zhengzhou,Australia,70.04054054
2/20/20,Zhengzhou,Brazil,0.040540541
2/20/20,Zhengzhou,Cambodia,14.59459459
2/20/20,Zhengzhou,Canada,13.39189189
2/20/20,Zhengzhou,Chile,0.121621622
2/20/20,Zhengzhou,Cote D'Ivoire,0.013513514
2/20/20,Zhengzhou,Egypt,0.148648649
2/20/20,Zhengzhou,Ethiopia,0.027027027
2/20/20,Zhengzhou,Germany,3.121621622
2/20/20,Zhengzhou,Ghana,0.054054054
2/20/20,Zhengzhou,Hong Kong (SAR),13.51351351
2/20/20,Zhengzhou,Indonesia,12.44594595
2/20/20,Zhengzhou,Japan,31.72972973
2/20/20,Zhengzhou,Kenya,0.337837838
2/20/20,Zhengzhou,Korea (South),47.36486486
2/20/20,Zhengzhou,Macao (SAR),10.77027027
2/20/20,Zhengzhou,Malaysia,25.24324324
2/20/20,Zhengzhou,Mauritius,0.027027027
2/20/20,Zhengzhou,Mozambique,0.081081081
2/20/20,Zhengzhou,Netherlands,0.364864865
2/20/20,Zhengzhou,New Zealand,8.040540541
2/20/20,Zhengzhou,Nigeria,0.040540541
2/20/20,Zhengzhou,Philippines,7.851351351
2/20/20,Zhengzhou,Russia,3.648648649
2/20/20,Zhengzhou,Senegal,0.027027027
2/20/20,Zhengzhou,Singapore,26.52702703
2/20/20,Zhengzhou,South Africa,1.391891892
2/20/20,Zhengzhou,Spain,1.513513514
2/20/20,Zhengzhou,Sweden,0.148648649
2/20/20,Zhengzhou,Taiwan,21.51351351
2/20/20,Zhengzhou,Tanzania,0.162162162
2/20/20,Zhengzhou,Thailand,66.28378378
2/20/20,Zhengzhou,Uganda,0.013513514
2/20/20,Zhengzhou,United Arab Emirates,5.432432432
2/20/20,Zhengzhou,United Kingdom,6.310810811
2/20/20,Zhengzhou,United States,23.22972973
2/20/20,Zhengzhou,Viet Nam,20.62162162
2/20/20,Zhengzhou,Zambia,0.445945946
2/20/20,Zhengzhou,Zimbabwe,0.094594595
2/20/20,Jiaxing,Algeria,0.047904192
2/20/20,Jiaxing,Argentina,0.065868263
2/20/20,Jiaxing,Australia,27.61676647
2/20/20,Jiaxing,Brazil,1.694610778
2/20/20,Jiaxing,Cambodia,4.502994012
2/20/20,Jiaxing,Canada,2.275449102
2/20/20,Jiaxing,Chile,0.047904192
2/20/20,Jiaxing,Congo (Kinshasa),0.02994012
2/20/20,Jiaxing,Egypt,1.54491018
2/20/20,Jiaxing,Ethiopia,0.02994012
2/20/20,Jiaxing,Germany,2.71257485
2/20/20,Jiaxing,Ghana,0.053892216
2/20/20,Jiaxing,Hong Kong (SAR),19.92215569
2/20/20,Jiaxing,Indonesia,8.808383234
2/20/20,Jiaxing,Japan,49.49101796
2/20/20,Jiaxing,Kenya,0.22754491
2/20/20,Jiaxing,Korea (South),29.4011976
2/20/20,Jiaxing,Macao (SAR),13.9760479
2/20/20,Jiaxing,Malaysia,8.820359281
2/20/20,Jiaxing,Morocco,0.28742515
2/20/20,Jiaxing,Mozambique,0.017964072
2/20/20,Jiaxing,Netherlands,1.131736527
2/20/20,Jiaxing,New Zealand,2.113772455
2/20/20,Jiaxing,Nigeria,0.161676647
2/20/20,Jiaxing,Philippines,0.778443114
2/20/20,Jiaxing,Russia,1.323353293
2/20/20,Jiaxing,Senegal,0.005988024
2/20/20,Jiaxing,Singapore,10.95808383
2/20/20,Jiaxing,South Africa,0.946107784
2/20/20,Jiaxing,Spain,7.928143713
2/20/20,Jiaxing,Sudan,0.02994012
2/20/20,Jiaxing,Sweden,0.125748503
2/20/20,Jiaxing,Taiwan,16.38922156
2/20/20,Jiaxing,Tanzania,0.077844311
2/20/20,Jiaxing,Thailand,55.89820359
2/20/20,Jiaxing,Tunisia,0.053892216
2/20/20,Jiaxing,Uganda,0.02994012
2/20/20,Jiaxing,United Arab Emirates,3.083832335
2/20/20,Jiaxing,United Kingdom,2.754491018
2/20/20,Jiaxing,United States,9.808383234
2/20/20,Jiaxing,Viet Nam,10.93413174
2/20/20,Jiaxing,Zambia,0.179640719
2/20/20,Jiaxing,Zimbabwe,0.035928144
2/20/20,Dongguan,Algeria,0.016260163
2/20/20,Dongguan,Angola,0.040650407
2/20/20,Dongguan,Argentina,0.040650407
2/20/20,Dongguan,Australia,28.87804878
2/20/20,Dongguan,Brazil,0.06504065
2/20/20,Dongguan,Cambodia,51.59349593
2/20/20,Dongguan,Canada,8.300813008
2/20/20,Dongguan,Chile,0.040650407
2/20/20,Dongguan,Cote D'Ivoire,0.008130081
2/20/20,Dongguan,Egypt,0.113821138
2/20/20,Dongguan,Ethiopia,0.024390244
2/20/20,Dongguan,Germany,6.235772358
2/20/20,Dongguan,Ghana,0.016260163
2/20/20,Dongguan,Indonesia,21.66666667
2/20/20,Dongguan,Japan,45.56910569
2/20/20,Dongguan,Kenya,0.073170732
2/20/20,Dongguan,Korea (South),52.58536585
2/20/20,Dongguan,Malaysia,50.51219512
2/20/20,Dongguan,Morocco,0.016260163
2/20/20,Dongguan,Mozambique,0.040650407
2/20/20,Dongguan,Netherlands,1.146341463
2/20/20,Dongguan,New Zealand,4.178861789
2/20/20,Dongguan,Nigeria,0.032520325
2/20/20,Dongguan,Philippines,11.62601626
2/20/20,Dongguan,Russia,3.138211382
2/20/20,Dongguan,Senegal,0.008130081
2/20/20,Dongguan,Singapore,23.43089431
2/20/20,Dongguan,South Africa,4.756097561
2/20/20,Dongguan,Spain,4.926829268
2/20/20,Dongguan,Sweden,0.382113821
2/20/20,Dongguan,Taiwan,57.7804878
2/20/20,Dongguan,Thailand,98.00813008
2/20/20,Dongguan,Tunisia,0.016260163
2/20/20,Dongguan,Uganda,0.040650407
2/20/20,Dongguan,United Arab Emirates,4.682926829
2/20/20,Dongguan,United Kingdom,6.666666667
2/20/20,Dongguan,United States,29.56910569
2/20/20,Dongguan,Viet Nam,34.17073171
2/21/20,Beijing,Algeria,5.888513514
2/21/20,Beijing,Angola,5.415540541
2/21/20,Beijing,Argentina,15.27702703
2/21/20,Beijing,Australia,554.9300936
2/21/20,Beijing,Brazil,26.03456341
2/21/20,Beijing,Cambodia,67.86902287
2/21/20,Beijing,Canada,372.2689709
2/21/20,Beijing,Chile,6.858108108
2/21/20,Beijing,Congo (Kinshasa),4.800675676
2/21/20,Beijing,Cote D'Ivoire,6.49454262
2/21/20,Beijing,Egypt,38.68918919
2/21/20,Beijing,Equatorial Guinea,0.378378378
2/21/20,Beijing,Ethiopia,55.66891892
2/21/20,Beijing,Gabon,2.152027027
2/21/20,Beijing,Germany,225.5049376
2/21/20,Beijing,Ghana,11.92489605
2/21/20,Beijing,Guinea,10.31081081
2/21/20,Beijing,Hong Kong (SAR),201.5441788
2/21/20,Beijing,Indonesia,164.393711
2/21/20,Beijing,Japan,1100.587058
2/21/20,Beijing,Kenya,13.24922037
2/21/20,Beijing,Korea (South),569.524948
2/21/20,Beijing,Macao (SAR),121.5106549
2/21/20,Beijing,Madagascar,0.709459459
2/21/20,Beijing,Malaysia,344.9825884
2/21/20,Beijing,Mauritania,0.777546778
2/21/20,Beijing,Mauritius,4.942567568
2/21/20,Beijing,Morocco,16.4779106
2/21/20,Beijing,Mozambique,3.097972973
2/21/20,Beijing,Netherlands,68.23622661
2/21/20,Beijing,New Zealand,141.243763
2/21/20,Beijing,Nigeria,16.87629938
2/21/20,Beijing,Philippines,66.57406445
2/21/20,Beijing,Russia,466.1346154
2/21/20,Beijing,Senegal,3.893191268
2/21/20,Beijing,Seychelles,1.158783784
2/21/20,Beijing,Singapore,330.3731809
2/21/20,Beijing,South Africa,25.98986486
2/21/20,Beijing,Spain,103.4823285
2/21/20,Beijing,Sudan,4.658783784
2/21/20,Beijing,Sweden,17.82614345
2/21/20,Beijing,Taiwan,93.73466736
2/21/20,Beijing,Tanzania,12.69932432
2/21/20,Beijing,Thailand,898.4779106
2/21/20,Beijing,Tunisia,1.954002079
2/21/20,Beijing,Uganda,10.5472973
2/21/20,Beijing,United Arab Emirates,508.9085239
2/21/20,Beijing,United Kingdom,237.2058212
2/21/20,Beijing,United States,868.4355509
2/21/20,Beijing,Viet Nam,131.6925676
2/21/20,Beijing,Zambia,34.59797297
2/21/20,Beijing,Zimbabwe,3.712837838
2/21/20,Changsha,Algeria,0.048780488
2/21/20,Changsha,Angola,0.016260163
2/21/20,Changsha,Argentina,0.032520325
2/21/20,Changsha,Australia,50.01626016
2/21/20,Changsha,Brazil,0.308943089
2/21/20,Changsha,Cambodia,38.82926829
2/21/20,Changsha,Canada,8.861788618
2/21/20,Changsha,Chile,0.097560976
2/21/20,Changsha,Congo (Kinshasa),0.016260163
2/21/20,Changsha,Cote D'Ivoire,0.016260163
2/21/20,Changsha,Egypt,0.390243902
2/21/20,Changsha,Ethiopia,0.146341463
2/21/20,Changsha,Germany,8.666666667
2/21/20,Changsha,Ghana,0.113821138
2/21/20,Changsha,Hong Kong (SAR),9.056910569
2/21/20,Changsha,Indonesia,17.75609756
2/21/20,Changsha,Japan,61.23577236
2/21/20,Changsha,Kenya,3.138211382
2/21/20,Changsha,Korea (South),40.01626016
2/21/20,Changsha,Macao (SAR),4.504065041
2/21/20,Changsha,Madagascar,0.06504065
2/21/20,Changsha,Malaysia,30.97560976
2/21/20,Changsha,Netherlands,2.487804878
2/21/20,Changsha,New Zealand,4.74796748
2/21/20,Changsha,Nigeria,0.06504065
2/21/20,Changsha,Philippines,7.62601626
2/21/20,Changsha,Russia,2.016260163
2/21/20,Changsha,Senegal,0.06504065
2/21/20,Changsha,Singapore,13.07317073
2/21/20,Changsha,South Africa,2.699186992
2/21/20,Changsha,Spain,0.81300813
2/21/20,Changsha,Sudan,0.016260163
2/21/20,Changsha,Sweden,0.195121951
2/21/20,Changsha,Taiwan,63.83739837
2/21/20,Changsha,Tanzania,0.162601626
2/21/20,Changsha,Thailand,175.7235772
2/21/20,Changsha,Tunisia,0.016260163
2/21/20,Changsha,Uganda,0.292682927
2/21/20,Changsha,United Arab Emirates,5.170731707
2/21/20,Changsha,United Kingdom,8.975609756
2/21/20,Changsha,United States,28.40650407
2/21/20,Changsha,Viet Nam,30.91056911
2/21/20,Changsha,Zambia,0.37398374
2/21/20,Changsha,Zimbabwe,0.048780488
2/21/20,Chengdu,Algeria,0.094488189
2/21/20,Chengdu,Angola,0.456692913
2/21/20,Chengdu,Argentina,1.007874016
2/21/20,Chengdu,Australia,100.2834646
2/21/20,Chengdu,Brazil,0.803149606
2/21/20,Chengdu,Cambodia,82.22047244
2/21/20,Chengdu,Canada,18.56692913
2/21/20,Chengdu,Chile,0.157480315
2/21/20,Chengdu,Congo (Kinshasa),2.362204724
2/21/20,Chengdu,Cote D'Ivoire,0.866141732
2/21/20,Chengdu,Egypt,10.07874016
2/21/20,Chengdu,Equatorial Guinea,0.236220472
2/21/20,Chengdu,Ethiopia,10.75590551
2/21/20,Chengdu,Gabon,0.283464567
2/21/20,Chengdu,Germany,10.51968504
2/21/20,Chengdu,Ghana,1.527559055
2/21/20,Chengdu,Guinea,0.299212598
2/21/20,Chengdu,Hong Kong (SAR),70.2519685
2/21/20,Chengdu,Indonesia,36.99212598
2/21/20,Chengdu,Japan,114
2/21/20,Chengdu,Kenya,2
2/21/20,Chengdu,Korea (South),110.1889764
2/21/20,Chengdu,Macao (SAR),30.5511811
2/21/20,Chengdu,Madagascar,0.125984252
2/21/20,Chengdu,Malaysia,76.37795276
2/21/20,Chengdu,Mauritius,0.330708661
2/21/20,Chengdu,Morocco,0.850393701
2/21/20,Chengdu,Mozambique,0.299212598
2/21/20,Chengdu,Netherlands,3.133858268
2/21/20,Chengdu,New Zealand,18.34645669
2/21/20,Chengdu,Nigeria,1.133858268
2/21/20,Chengdu,Philippines,16.04724409
2/21/20,Chengdu,Russia,17.4015748
2/21/20,Chengdu,Senegal,0.141732283
2/21/20,Chengdu,Seychelles,0.377952756
2/21/20,Chengdu,Singapore,84.03149606
2/21/20,Chengdu,South Africa,2.503937008
2/21/20,Chengdu,Spain,4.850393701
2/21/20,Chengdu,Sudan,0.377952756
2/21/20,Chengdu,Sweden,0.692913386
2/21/20,Chengdu,Taiwan,49.29133858
2/21/20,Chengdu,Tanzania,1.25984252
2/21/20,Chengdu,Thailand,289.984252
2/21/20,Chengdu,Tunisia,0.141732283
2/21/20,Chengdu,Uganda,1.779527559
2/21/20,Chengdu,United Arab Emirates,21.87401575
2/21/20,Chengdu,United Kingdom,20.15748031
2/21/20,Chengdu,United States,76.67716535
2/21/20,Chengdu,Viet Nam,43.24409449
2/21/20,Chengdu,Zambia,4.866141732
2/21/20,Chengdu,Zimbabwe,1.007874016
2/21/20,Chongqing,Algeria,0.016129032
2/21/20,Chongqing,Argentina,0.048387097
2/21/20,Chongqing,Australia,26.03225806
2/21/20,Chongqing,Brazil,0.241935484
2/21/20,Chongqing,Cambodia,12.01612903
2/21/20,Chongqing,Canada,4.330645161
2/21/20,Chongqing,Chile,0.008064516
2/21/20,Chongqing,Cote D'Ivoire,0.008064516
2/21/20,Chongqing,Germany,2.048387097
2/21/20,Chongqing,Ghana,0.032258065
2/21/20,Chongqing,Hong Kong (SAR),17.35483871
2/21/20,Chongqing,Indonesia,13.65322581
2/21/20,Chongqing,Japan,27.89516129
2/21/20,Chongqing,Kenya,0.177419355
2/21/20,Chongqing,Korea (South),21.25
2/21/20,Chongqing,Macao (SAR),13.14516129
2/21/20,Chongqing,Malaysia,12.4516129
2/21/20,Chongqing,Mauritius,0.032258065
2/21/20,Chongqing,Morocco,0.137096774
2/21/20,Chongqing,Mozambique,0.024193548
2/21/20,Chongqing,Netherlands,0.185483871
2/21/20,Chongqing,New Zealand,3.096774194
2/21/20,Chongqing,Nigeria,0.032258065
2/21/20,Chongqing,Philippines,3.629032258
2/21/20,Chongqing,Russia,1.975806452
2/21/20,Chongqing,Singapore,18.47580645
2/21/20,Chongqing,South Africa,0.64516129
2/21/20,Chongqing,Spain,0.983870968
2/21/20,Chongqing,Sweden,0.137096774
2/21/20,Chongqing,Taiwan,25.16129032
2/21/20,Chongqing,Tanzania,0.032258065
2/21/20,Chongqing,Thailand,62.46774194
2/21/20,Chongqing,Tunisia,0.056451613
2/21/20,Chongqing,Uganda,0.169354839
2/21/20,Chongqing,United Arab Emirates,3.733870968
2/21/20,Chongqing,United Kingdom,4.951612903
2/21/20,Chongqing,United States,17.71774194
2/21/20,Chongqing,Viet Nam,18.61290323
2/21/20,Chongqing,Zambia,0.032258065
2/21/20,Chongqing,Zimbabwe,0.032258065
2/21/20,Fuzhou,Argentina,4.6
2/21/20,Fuzhou,Australia,35.55172414
2/21/20,Fuzhou,Brazil,3.027586207
2/21/20,Fuzhou,Cambodia,14.6137931
2/21/20,Fuzhou,Canada,10.28275862
2/21/20,Fuzhou,Egypt,0.124137931
2/21/20,Fuzhou,Ethiopia,0.020689655
2/21/20,Fuzhou,Germany,2.524137931
2/21/20,Fuzhou,Ghana,0.04137931
2/21/20,Fuzhou,Hong Kong (SAR),11.07586207
2/21/20,Fuzhou,Indonesia,11.13103448
2/21/20,Fuzhou,Japan,89.39310345
2/21/20,Fuzhou,Kenya,0.275862069
2/21/20,Fuzhou,Korea (South),1.268965517
2/21/20,Fuzhou,Macao (SAR),4.586206897
2/21/20,Fuzhou,Malaysia,9.937931034
2/21/20,Fuzhou,Mauritania,0.110344828
2/21/20,Fuzhou,Mauritius,0.04137931
2/21/20,Fuzhou,Morocco,0.027586207
2/21/20,Fuzhou,Mozambique,0.206896552
2/21/20,Fuzhou,Netherlands,0.979310345
2/21/20,Fuzhou,New Zealand,3.737931034
2/21/20,Fuzhou,Nigeria,0.006896552
2/21/20,Fuzhou,Philippines,1.496551724
2/21/20,Fuzhou,Russia,1.027586207
2/21/20,Fuzhou,Singapore,21.2137931
2/21/20,Fuzhou,South Africa,7.95862069
2/21/20,Fuzhou,Spain,14.86206897
2/21/20,Fuzhou,Sweden,0.344827586
2/21/20,Fuzhou,Taiwan,57.11034483
2/21/20,Fuzhou,Tanzania,0.124137931
2/21/20,Fuzhou,Thailand,13.15172414
2/21/20,Fuzhou,United Arab Emirates,2.531034483
2/21/20,Fuzhou,United Kingdom,16.87586207
2/21/20,Fuzhou,United States,117.5448276
2/21/20,Fuzhou,Viet Nam,1.310344828
2/21/20,Fuzhou,Zambia,0.248275862
2/21/20,Fuzhou,Zimbabwe,0.034482759
2/21/20,Guangzhou,Algeria,0.785714286
2/21/20,Guangzhou,Angola,2.316849817
2/21/20,Guangzhou,Argentina,2.095238095
2/21/20,Guangzhou,Australia,300.3443223
2/21/20,Guangzhou,Brazil,15.87545788
2/21/20,Guangzhou,Cambodia,280.2783883
2/21/20,Guangzhou,Canada,114.8150183
2/21/20,Guangzhou,Chile,1.571428571
2/21/20,Guangzhou,Congo (Kinshasa),17.76923077
2/21/20,Guangzhou,Cote D'Ivoire,4.08974359
2/21/20,Guangzhou,Egypt,28.66849817
2/21/20,Guangzhou,Equatorial Guinea,0.100732601
2/21/20,Guangzhou,Ethiopia,33.32234432
2/21/20,Guangzhou,Gabon,2.155677656
2/21/20,Guangzhou,Germany,46.53846154
2/21/20,Guangzhou,Ghana,8.924908425
2/21/20,Guangzhou,Guinea,2.921245421
2/21/20,Guangzhou,Hong Kong (SAR),7.756410256
2/21/20,Guangzhou,Indonesia,181.1575092
2/21/20,Guangzhou,Japan,416.8315018
2/21/20,Guangzhou,Kenya,13.0952381
2/21/20,Guangzhou,Korea (South),207.2472527
2/21/20,Guangzhou,Madagascar,2.598901099
2/21/20,Guangzhou,Malaysia,388.5860806
2/21/20,Guangzhou,Mauritania,0.382783883
2/21/20,Guangzhou,Mauritius,1.712454212
2/21/20,Guangzhou,Morocco,5.963369963
2/21/20,Guangzhou,Mozambique,2.357142857
2/21/20,Guangzhou,Netherlands,46.3974359
2/21/20,Guangzhou,New Zealand,61.72893773
2/21/20,Guangzhou,Nigeria,15.91575092
2/21/20,Guangzhou,Philippines,105.2454212
2/21/20,Guangzhou,Russia,102.1428571
2/21/20,Guangzhou,Senegal,1.32967033
2/21/20,Guangzhou,Seychelles,0.181318681
2/21/20,Guangzhou,Singapore,139.9578755
2/21/20,Guangzhou,South Africa,5.822344322
2/21/20,Guangzhou,Spain,22.78571429
2/21/20,Guangzhou,Sudan,3.344322344
2/21/20,Guangzhou,Sweden,2.054945055
2/21/20,Guangzhou,Taiwan,106.5549451
2/21/20,Guangzhou,Tanzania,6.728937729
2/21/20,Guangzhou,Thailand,687.5805861
2/21/20,Guangzhou,Tunisia,1.027472527
2/21/20,Guangzhou,Uganda,10.21428571
2/21/20,Guangzhou,United Arab Emirates,54.17399267
