"","cities","day1","day2","day3","day4","day5","day6","day7","day8","day9","day10","day11","day12","day13","day14","day15","day16","day17","day18","day19","day20","day21","day22","day23","day24","day25","day26","day27","day28","day29","day30","day31","day32","day33","day34","day35","day36","day37","day38","day39","day40","day41","day42","day43","day44","day45","day46","day47","day48","day49","day50","day51","day52","day53","day54","day55","day56","day57","day58","day59","day60","day61","day62","day63","day64","day65","day66","day67","day68","day69","day70","day71","day72","day73","day74","day75","day76","day77","day78","day79","day80","day81","day82","day83","day84","day85","day86","day87","day88","day89","day90","day91","day92","day93","day94","day95","day96","day97","day98","day99","day100","day101","day102","day103","day104","day105","day106","day107","day108","day109","day110","day111","day112","day113","day114","day115","day116","day117","day118","day119","day120","day121","day122","day123","day124","Scenario"
"53","Hefei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69646905771459e-10,9.3173551459613e-10,2.25919688739283e-09,4.52773335716548e-09,7.90322089053538e-09,1.25675049934469e-08,1.88129561550988e-08,2.70930998911105e-08,3.80215689079793e-08,5.23128580167057e-08,7.09811957676366e-08,9.52756982418018e-08,1.26839695767973e-07,1.67927760632439e-07,2.21218048274061e-07,2.90441202817772e-07,3.80539112048542e-07,4.97486940534026e-07,6.49555747997698e-07,8.4753016154055e-07,1.10586874367131e-06,1.4435759845814e-06,1.88741013588489e-06,2.47424658271528e-06,3.25552124086576e-06,4.5091918303707e-06,6.59066201683767e-06,9.47973559383499e-06,1.31926818388096e-05,1.82940821971782e-05,2.57945711422594e-05,3.69801982523571e-05,5.30017311106159e-05,7.1804881648889e-05,9.67408024778389e-05,0.000124359742554635,0.000159884333500294,0.000204930267443269,0.000267147542475578,0.000345741480482236,0.000453038928770742,0.000602095249017023,0.000779057218301853,0.00101515094031172,0.00135461797320936,0.00176802164794862,0.00220610396924465,0.00248643887068851,0.00269061826270159,0.00284191920175773,0.00297208952639163,0.00307680994349764,0.00316944713475922,0.00324221925354865,0.00329884303208822,0.00333219448026359,0.00334429342852072,0.00334050258667665,0.00331908986430493,0.00328198095351584,0.0032298677753481,0.0031655412828642,0.00308702753148079,0.00299769906580701,0.0028985188286409,0.00278943091006397,0.00267145568763859,0.00254579882579843,0.00241391471950377,0.00227579808311239,0.00213514338800615,0.00199282009493911,0.00185017762660732,0.00170865068699105,0.00156962498646681,0.00143383790068644,0.00130314398118338,0.00117785904071587,0.00105951544061238,0.000948247334158519,0.000844340656951861,0.000747819909962758,0.000659283433774946,0.000578698650882484,0.000505816005923117,0.000440065541477335,0.000381173160711822,"Upper"
"54","Beijing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06781124069911e-11,1.78395094335778e-10,4.41679664510139e-10,9.02882629192694e-10,1.60609949411046e-09,2.60242534058434e-09,3.96381238483961e-09,5.78787788991046e-09,8.21502594967747e-09,1.1427210939794e-08,1.56275872410293e-08,2.10982575848267e-08,2.82351778566507e-08,3.75023072047645e-08,4.95685859425414e-08,6.5232224361589e-08,8.55999109844143e-08,1.12084032272155e-07,1.46507880844614e-07,1.91337155335279e-07,2.49830546158684e-07,3.264013107941e-07,4.27113537433599e-07,5.60441339754868e-07,7.38063538242154e-07,1.03482136398863e-06,1.50887886328852e-06,2.15429885110635e-06,3.20802857608512e-06,4.64527473449331e-06,6.64200407520929e-06,9.43701394587699e-06,1.29331055323623e-05,1.72060248740296e-05,2.2141014173036e-05,2.79445653690176e-05,3.55047862535919e-05,4.46496531814492e-05,5.60309487054127e-05,7.0169992357973e-05,8.67713649140851e-05,0.000105184122544984,0.000126193246630368,0.000150237752376051,0.000179363077312188,0.000211806615601621,0.000246396103405972,0.000272898880449747,0.000295654755057923,0.000313667402414078,0.000330110610276393,0.00034376376186002,0.000354537502649418,0.000363085448165455,0.000368700250055007,0.000371929058386904,0.000372770377641702,0.000371142186469252,0.000367675983404711,0.00036269714830061,0.000356332438857273,0.000348409762712419,0.000339275308448633,0.000329040577270229,0.00031777775171646,0.000305381016712489,0.000292117248960203,0.000278228365907207,0.000263732428806332,0.000248762710313849,0.000233461570649596,0.000218099077503963,0.000202722797302804,0.000187328342950672,0.000172247500854185,0.000157728715890932,0.000143556801226398,0.000129828911326214,0.000116784513594763,0.000104646127412534,9.32675910678322e-05,8.26647456097107e-05,7.30228644739936e-05,6.42669305097731e-05,5.63024342735167e-05,4.89610961899487e-05,4.23638251696986e-05,"Upper"
"55","Chongqing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24360920566292e-11,1.81174821833711e-10,4.39153899564137e-10,8.80712741293009e-10,1.53621121341145e-09,2.443795965448e-09,3.66100021669979e-09,5.27195912249494e-09,7.38891718512394e-09,1.01613876446069e-08,1.3784823857554e-08,1.85106485582526e-08,2.46570093590462e-08,3.26546778151788e-08,4.30457774384433e-08,5.65390765376914e-08,7.40799179463274e-08,9.68875797222978e-08,1.26522758089723e-07,1.65122517351225e-07,2.15553447093469e-07,2.81680568179975e-07,3.68636104337559e-07,4.84181798195378e-07,6.38710278555078e-07,8.90820002047577e-07,1.31605876483402e-06,1.938052347513e-06,2.75504097333625e-06,3.94963494846625e-06,5.70934259717264e-06,8.33399454290809e-06,1.24687001178558e-05,1.72718653232783e-05,2.32893400344494e-05,3.06923932843604e-05,3.97267774972023e-05,5.14181736647019e-05,6.7853787553697e-05,8.83529108962399e-05,0.00011414212947564,0.000149905173649329,0.000194078065726021,0.000252106158585864,0.000334817789434258,0.000428671542275844,0.000531146732736684,0.000604758527694678,0.000653225592024009,0.000689850635219221,0.000721677775833971,0.000748208843573689,0.000769801831514084,0.00078868641573154,0.000801157760288076,0.000808772463648546,0.000811651223493859,0.000810262118865211,0.000804995774707124,0.000795925707422988,0.000783097092182934,0.000766951676802802,0.000747788491084274,0.000725816383711142,0.000701474752343866,0.000674485322568435,0.000645458643546946,0.000614824026234203,0.000582679455080319,0.000549616348873287,0.0005157571446344,0.000481440121395819,0.000447064817895972,0.000412879016033448,0.000379308340120141,0.000346610924497718,0.000315058662931203,0.000284872365058292,0.000256201665139373,0.000229311447639479,0.000204317411156368,0.000181170623840849,0.000159728584917925,0.000140197042093457,0.000122481675811158,0.000106517014981818,9.22159725869739e-05,"Upper"
"56","Fuzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36805950984909e-10,8.09359709672791e-10,1.93824842605079e-09,3.83881533580641e-09,6.62687237960907e-09,1.04285487785541e-08,1.54687095597137e-08,2.20717054923177e-08,3.0714543696836e-08,4.19879391700014e-08,5.6748300990913e-08,7.58944830516577e-08,1.00745595798295e-07,1.33140165743262e-07,1.75224124175081e-07,2.29769339582907e-07,3.00772954909448e-07,3.93182136970625e-07,5.13310208594729e-07,6.700003162978e-07,8.75057040687932e-07,1.14505629571612e-06,1.50230146554459e-06,1.98014609567424e-06,2.62879017338643e-06,3.87419297424363e-06,5.87917294284623e-06,8.78492349191587e-06,1.23200836739106e-05,1.74801478422762e-05,2.49471716826314e-05,3.68098295442968e-05,5.3869813431313e-05,7.25441168063976e-05,9.71536187867685e-05,0.000126246791553767,0.0001639776059211,0.000210468021724616,0.000272932344425322,0.000357660910913057,0.000468756107870536,0.00061536093724601,0.000805421546990686,0.00103930222878346,0.00136130839660703,0.00173432315256704,0.00213421579313694,0.00238247801776687,0.0025254949314749,0.00261302784578059,0.00267735840158073,0.00273420606487392,0.00278039328213567,0.00281602072409951,0.00283608507959628,0.00284289494195016,0.00283979153847222,0.00282285813644778,0.00279260485175105,0.00274968907688167,0.00269538754271062,0.00263115769982748,0.00255504330515626,0.00246739142797697,0.0023705889587053,0.00226757601768579,0.00215787692805979,0.00204274320728201,0.00192350448647715,0.00180038752930987,0.0016759673940413,0.00155175750784612,0.00142956065847335,0.00131014337655256,0.00119464352186487,0.00108425148787489,0.000979157980947475,0.000878666839114201,0.000784921370861265,0.000697813872091602,0.000617405154363633,0.000543640941596458,0.000476497334900221,0.000415812934046574,0.000360857034705899,0.000311782790364827,0.000268384582396986,"Upper"
"57","Guangzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64739179112712e-11,1.2850684796788e-10,3.18213742768696e-10,6.50740552408582e-10,1.15587290029881e-09,1.87212263757906e-09,2.84524755016023e-09,4.15601110137664e-09,5.90033602406604e-09,8.18749045313367e-09,1.11852042245201e-08,1.50885047888078e-08,2.01899212581566e-08,2.67965798332251e-08,3.54032074413577e-08,4.65860377601907e-08,6.11325412958305e-08,8.00282839191768e-08,1.04514147327071e-07,1.36388186394252e-07,1.7787951697829e-07,2.32195973804341e-07,3.03168659059854e-07,3.96861562057297e-07,5.21079261018302e-07,7.24727629092706e-07,1.03976121980157e-06,1.47274382425915e-06,2.08772599892777e-06,2.88624144375141e-06,3.99775817851138e-06,5.58419126843833e-06,7.74849744526296e-06,1.02989626943283e-05,1.34114620643258e-05,1.70415157691886e-05,2.15905353926957e-05,2.68278751269974e-05,3.3225997374346e-05,4.12394582299822e-05,5.13304969504611e-05,6.42862971134901e-05,8.08489930176717e-05,0.000102001562972579,0.000132304949234803,0.000169737767192518,0.00021287643702035,0.000252738948643377,0.000283565049860114,0.000307577746725834,0.000329286629513955,0.000348626478272987,0.000364242714373112,0.000377723110972341,0.000387741646073268,0.000395058666659848,0.000399503584899249,0.000401351474454173,0.000400733767246954,0.00039800959502976,0.000393533967987158,0.000387459717279524,0.00037986829709401,0.000371077193783955,0.000360803798236858,0.000349228814226422,0.000336587090842261,0.000323030599213922,0.000308578196021497,0.000293361646259443,0.000277441228159569,0.000261087689215859,0.000244215919003787,0.000227485051230287,0.000210836325743427,0.000194249942499334,0.00017784688854126,0.00016187695330647,0.000146655947111218,0.000132246998486428,0.000118578636240551,0.000105860533671066,9.40352266214457e-05,8.30283998941383e-05,7.29524141440173e-05,6.37834838377429e-05,5.55974429314079e-05,"Upper"
"58","Guangzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64739179112712e-11,1.2850684796788e-10,3.18213742768696e-10,6.50740552408582e-10,1.15587290029881e-09,1.87212263757906e-09,2.84524755016023e-09,4.15601110137664e-09,5.90033602406604e-09,8.18749045313367e-09,1.11852042245201e-08,1.50885047888078e-08,2.01899212581566e-08,2.67965798332251e-08,3.54032074413577e-08,4.65860377601907e-08,6.11325412958305e-08,8.00282839191768e-08,1.04514147327071e-07,1.36388186394252e-07,1.7787951697829e-07,2.32195973804341e-07,3.03168659059854e-07,3.96861562057297e-07,5.21079261018302e-07,7.24727629092706e-07,1.03976121980157e-06,1.47274382425915e-06,2.08772599892777e-06,2.88624144375141e-06,3.99775817851138e-06,5.58419126843833e-06,7.74849744526296e-06,1.02989626943283e-05,1.34114620643258e-05,1.70415157691886e-05,2.15905353926957e-05,2.68278751269974e-05,3.3225997374346e-05,4.12394582299822e-05,5.13304969504611e-05,6.42862971134901e-05,8.08489930176717e-05,0.000102001562972579,0.000132304949234803,0.000169737767192518,0.00021287643702035,0.000252738948643377,0.000283565049860114,0.000307577746725834,0.000329286629513955,0.000348626478272987,0.000364242714373112,0.000377723110972341,0.000387741646073268,0.000395058666659848,0.000399503584899249,0.000401351474454173,0.000400733767246954,0.00039800959502976,0.000393533967987158,0.000387459717279524,0.00037986829709401,0.000371077193783955,0.000360803798236858,0.000349228814226422,0.000336587090842261,0.000323030599213922,0.000308578196021497,0.000293361646259443,0.000277441228159569,0.000261087689215859,0.000244215919003787,0.000227485051230287,0.000210836325743427,0.000194249942499334,0.00017784688854126,0.00016187695330647,0.000146655947111218,0.000132246998486428,0.000118578636240551,0.000105860533671066,9.40352266214457e-05,8.30283998941383e-05,7.29524141440173e-05,6.37834838377429e-05,5.55974429314079e-05,"Upper"
"59","Guangzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64739179112712e-11,1.2850684796788e-10,3.18213742768696e-10,6.50740552408582e-10,1.15587290029881e-09,1.87212263757906e-09,2.84524755016023e-09,4.15601110137664e-09,5.90033602406604e-09,8.18749045313367e-09,1.11852042245201e-08,1.50885047888078e-08,2.01899212581566e-08,2.67965798332251e-08,3.54032074413577e-08,4.65860377601907e-08,6.11325412958305e-08,8.00282839191768e-08,1.04514147327071e-07,1.36388186394252e-07,1.7787951697829e-07,2.32195973804341e-07,3.03168659059854e-07,3.96861562057297e-07,5.21079261018302e-07,7.24727629092706e-07,1.03976121980157e-06,1.47274382425915e-06,2.08772599892777e-06,2.88624144375141e-06,3.99775817851138e-06,5.58419126843833e-06,7.74849744526296e-06,1.02989626943283e-05,1.34114620643258e-05,1.70415157691886e-05,2.15905353926957e-05,2.68278751269974e-05,3.3225997374346e-05,4.12394582299822e-05,5.13304969504611e-05,6.42862971134901e-05,8.08489930176717e-05,0.000102001562972579,0.000132304949234803,0.000169737767192518,0.00021287643702035,0.000252738948643377,0.000283565049860114,0.000307577746725834,0.000329286629513955,0.000348626478272987,0.000364242714373112,0.000377723110972341,0.000387741646073268,0.000395058666659848,0.000399503584899249,0.000401351474454173,0.000400733767246954,0.00039800959502976,0.000393533967987158,0.000387459717279524,0.00037986829709401,0.000371077193783955,0.000360803798236858,0.000349228814226422,0.000336587090842261,0.000323030599213922,0.000308578196021497,0.000293361646259443,0.000277441228159569,0.000261087689215859,0.000244215919003787,0.000227485051230287,0.000210836325743427,0.000194249942499334,0.00017784688854126,0.00016187695330647,0.000146655947111218,0.000132246998486428,0.000118578636240551,0.000105860533671066,9.40352266214457e-05,8.30283998941383e-05,7.29524141440173e-05,6.37834838377429e-05,5.55974429314079e-05,"Upper"
"60","Dongguan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04772762671097e-11,1.77844225094492e-10,4.40384908602396e-10,9.00578071213704e-10,1.59964487116474e-09,2.59088293757952e-09,3.93761775159814e-09,5.75162013150597e-09,8.16564023311366e-09,1.13308972878244e-08,1.54795173120317e-08,2.08814042553652e-08,2.79413973469581e-08,3.70845371354356e-08,4.89954900679033e-08,6.44717220653852e-08,8.46030356104561e-08,1.10753382907698e-07,1.44640054882058e-07,1.88751430020224e-07,2.46172444172731e-07,3.21342509635094e-07,4.19563595995386e-07,5.49227827854831e-07,7.21136179542536e-07,1.00297085827501e-06,1.43895466539755e-06,2.03817141521932e-06,2.88926246624411e-06,3.99435034876801e-06,5.5326094804709e-06,7.72811865374733e-06,1.07233625724279e-05,1.42530228436363e-05,1.85604978717583e-05,2.35842308354217e-05,2.98797464649426e-05,3.71278475687552e-05,4.59823880942839e-05,5.70724409493028e-05,7.10377119836578e-05,8.89676065916781e-05,0.00011188918520896,0.000141162819041515,0.000183100523784622,0.000234904848675207,0.000294605661732699,0.000349772507718132,0.000392433612322808,0.00042566545587079,0.000455708986609988,0.000482473944823378,0.000504085691216953,0.00052274158952173,0.000536606520766886,0.00054673275043323,0.000552884197242448,0.000555441543338414,0.000554586681038543,0.000550816622830345,0.000544622677248531,0.000536216351615217,0.000525710372660719,0.000513544118639042,0.000499326478886339,0.000483307534414744,0.000465812299455149,0.000447051091108924,0.000427050005663639,0.000405991396384539,0.000383958684004416,0.000361326563561125,0.000337977248355073,0.000314822931979029,0.000291782294613449,0.000268827934423218,0.000246127288765128,0.000224026048235516,0.000202961271573734,0.000183020324121326,0.000164104294895113,0.000146503356642332,0.000130137983107764,0.000114905327408695,0.000100960888601502,8.82717492205999e-05,7.69428580011775e-05,"Upper"
"61","Dongguan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04772762671097e-11,1.77844225094492e-10,4.40384908602396e-10,9.00578071213704e-10,1.59964487116474e-09,2.59088293757952e-09,3.93761775159814e-09,5.75162013150597e-09,8.16564023311366e-09,1.13308972878244e-08,1.54795173120317e-08,2.08814042553652e-08,2.79413973469581e-08,3.70845371354356e-08,4.89954900679033e-08,6.44717220653852e-08,8.46030356104561e-08,1.10753382907698e-07,1.44640054882058e-07,1.88751430020224e-07,2.46172444172731e-07,3.21342509635094e-07,4.19563595995386e-07,5.49227827854831e-07,7.21136179542536e-07,1.00297085827501e-06,1.43895466539755e-06,2.03817141521932e-06,2.88926246624411e-06,3.99435034876801e-06,5.5326094804709e-06,7.72811865374733e-06,1.07233625724279e-05,1.42530228436363e-05,1.85604978717583e-05,2.35842308354217e-05,2.98797464649426e-05,3.71278475687552e-05,4.59823880942839e-05,5.70724409493028e-05,7.10377119836578e-05,8.89676065916781e-05,0.00011188918520896,0.000141162819041515,0.000183100523784622,0.000234904848675207,0.000294605661732699,0.000349772507718132,0.000392433612322808,0.00042566545587079,0.000455708986609988,0.000482473944823378,0.000504085691216953,0.00052274158952173,0.000536606520766886,0.00054673275043323,0.000552884197242448,0.000555441543338414,0.000554586681038543,0.000550816622830345,0.000544622677248531,0.000536216351615217,0.000525710372660719,0.000513544118639042,0.000499326478886339,0.000483307534414744,0.000465812299455149,0.000447051091108924,0.000427050005663639,0.000405991396384539,0.000383958684004416,0.000361326563561125,0.000337977248355073,0.000314822931979029,0.000291782294613449,0.000268827934423218,0.000246127288765128,0.000224026048235516,0.000202961271573734,0.000183020324121326,0.000164104294895113,0.000146503356642332,0.000130137983107764,0.000114905327408695,0.000100960888601502,8.82717492205999e-05,7.69428580011775e-05,"Upper"
"62","Dongguan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04772762671097e-11,1.77844225094492e-10,4.40384908602396e-10,9.00578071213704e-10,1.59964487116474e-09,2.59088293757952e-09,3.93761775159814e-09,5.75162013150597e-09,8.16564023311366e-09,1.13308972878244e-08,1.54795173120317e-08,2.08814042553652e-08,2.79413973469581e-08,3.70845371354356e-08,4.89954900679033e-08,6.44717220653852e-08,8.46030356104561e-08,1.10753382907698e-07,1.44640054882058e-07,1.88751430020224e-07,2.46172444172731e-07,3.21342509635094e-07,4.19563595995386e-07,5.49227827854831e-07,7.21136179542536e-07,1.00297085827501e-06,1.43895466539755e-06,2.03817141521932e-06,2.88926246624411e-06,3.99435034876801e-06,5.5326094804709e-06,7.72811865374733e-06,1.07233625724279e-05,1.42530228436363e-05,1.85604978717583e-05,2.35842308354217e-05,2.98797464649426e-05,3.71278475687552e-05,4.59823880942839e-05,5.70724409493028e-05,7.10377119836578e-05,8.89676065916781e-05,0.00011188918520896,0.000141162819041515,0.000183100523784622,0.000234904848675207,0.000294605661732699,0.000349772507718132,0.000392433612322808,0.00042566545587079,0.000455708986609988,0.000482473944823378,0.000504085691216953,0.00052274158952173,0.000536606520766886,0.00054673275043323,0.000552884197242448,0.000555441543338414,0.000554586681038543,0.000550816622830345,0.000544622677248531,0.000536216351615217,0.000525710372660719,0.000513544118639042,0.000499326478886339,0.000483307534414744,0.000465812299455149,0.000447051091108924,0.000427050005663639,0.000405991396384539,0.000383958684004416,0.000361326563561125,0.000337977248355073,0.000314822931979029,0.000291782294613449,0.000268827934423218,0.000246127288765128,0.000224026048235516,0.000202961271573734,0.000183020324121326,0.000164104294895113,0.000146503356642332,0.000130137983107764,0.000114905327408695,0.000100960888601502,8.82717492205999e-05,7.69428580011775e-05,"Upper"
"63","Shenzhen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89846840096804e-11,1.37352912656518e-10,3.40118718245561e-10,6.95535776267511e-10,1.23544007208442e-09,2.00099450875925e-09,3.04110671472551e-09,4.44209969222485e-09,6.30649923621358e-09,8.7510952051865e-09,1.1955163504437e-08,1.61271567480402e-08,2.15797409629618e-08,2.86411840888537e-08,3.78402687199115e-08,4.9792894905399e-08,6.53407404963815e-08,8.55372150591475e-08,1.11708619238515e-07,1.45776781155452e-07,1.90124262988767e-07,2.48179718151008e-07,3.24037971567477e-07,4.24180441213608e-07,5.56948951418208e-07,7.74615923685379e-07,1.11133557678371e-06,1.57412353549793e-06,2.23143942378185e-06,3.08492251734552e-06,4.27295306513317e-06,5.96859192860145e-06,8.28188310310492e-06,1.10079154984829e-05,1.43346709272488e-05,1.82146077348742e-05,2.30767695955131e-05,2.86746336662111e-05,3.55131853862366e-05,4.40782712659848e-05,5.48639498652601e-05,6.87115923553521e-05,8.64144195576203e-05,0.000109023075356286,0.000141412464966965,0.00018142205711507,0.000227530276581021,0.00027013681595078,0.000303084902803099,0.000328750568932184,0.000351953832638508,0.000372624984405094,0.000389316200064047,0.000403724550793588,0.000414432734819764,0.000422253439361406,0.000427004333779534,0.000428979427065611,0.000428319198560889,0.000425407501678376,0.000420623784545891,0.000414131398808533,0.000406017405739927,0.000396621146597363,0.000385640558219543,0.000373268783540396,0.000359756838027216,0.000345267154092072,0.000329819886458039,0.000313555870466274,0.000296539533739426,0.00027906026129846,0.000261027083946862,0.000243144508377538,0.000225349729548237,0.000207621584433489,0.000190089388498167,0.000173020126010438,0.000156751346816638,0.00014135052504543,0.000126741269621276,0.000113147687185734,0.000100508357904784,8.87438509231858e-05,7.79742615001334e-05,6.81741667703475e-05,5.94246208948503e-05,"Upper"
"64","Shenzhen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89846840096804e-11,1.37352912656518e-10,3.40118718245561e-10,6.95535776267511e-10,1.23544007208442e-09,2.00099450875925e-09,3.04110671472551e-09,4.44209969222485e-09,6.30649923621358e-09,8.7510952051865e-09,1.1955163504437e-08,1.61271567480402e-08,2.15797409629618e-08,2.86411840888537e-08,3.78402687199115e-08,4.9792894905399e-08,6.53407404963815e-08,8.55372150591475e-08,1.11708619238515e-07,1.45776781155452e-07,1.90124262988767e-07,2.48179718151008e-07,3.24037971567477e-07,4.24180441213608e-07,5.56948951418208e-07,7.74615923685379e-07,1.11133557678371e-06,1.57412353549793e-06,2.23143942378185e-06,3.08492251734552e-06,4.27295306513317e-06,5.96859192860145e-06,8.28188310310492e-06,1.10079154984829e-05,1.43346709272488e-05,1.82146077348742e-05,2.30767695955131e-05,2.86746336662111e-05,3.55131853862366e-05,4.40782712659848e-05,5.48639498652601e-05,6.87115923553521e-05,8.64144195576203e-05,0.000109023075356286,0.000141412464966965,0.00018142205711507,0.000227530276581021,0.00027013681595078,0.000303084902803099,0.000328750568932184,0.000351953832638508,0.000372624984405094,0.000389316200064047,0.000403724550793588,0.000414432734819764,0.000422253439361406,0.000427004333779534,0.000428979427065611,0.000428319198560889,0.000425407501678376,0.000420623784545891,0.000414131398808533,0.000406017405739927,0.000396621146597363,0.000385640558219543,0.000373268783540396,0.000359756838027216,0.000345267154092072,0.000329819886458039,0.000313555870466274,0.000296539533739426,0.00027906026129846,0.000261027083946862,0.000243144508377538,0.000225349729548237,0.000207621584433489,0.000190089388498167,0.000173020126010438,0.000156751346816638,0.00014135052504543,0.000126741269621276,0.000113147687185734,0.000100508357904784,8.87438509231858e-05,7.79742615001334e-05,6.81741667703475e-05,5.94246208948503e-05,"Upper"
"65","Shenzhen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89846840096804e-11,1.37352912656518e-10,3.40118718245561e-10,6.95535776267511e-10,1.23544007208442e-09,2.00099450875925e-09,3.04110671472551e-09,4.44209969222485e-09,6.30649923621358e-09,8.7510952051865e-09,1.1955163504437e-08,1.61271567480402e-08,2.15797409629618e-08,2.86411840888537e-08,3.78402687199115e-08,4.9792894905399e-08,6.53407404963815e-08,8.55372150591475e-08,1.11708619238515e-07,1.45776781155452e-07,1.90124262988767e-07,2.48179718151008e-07,3.24037971567477e-07,4.24180441213608e-07,5.56948951418208e-07,7.74615923685379e-07,1.11133557678371e-06,1.57412353549793e-06,2.23143942378185e-06,3.08492251734552e-06,4.27295306513317e-06,5.96859192860145e-06,8.28188310310492e-06,1.10079154984829e-05,1.43346709272488e-05,1.82146077348742e-05,2.30767695955131e-05,2.86746336662111e-05,3.55131853862366e-05,4.40782712659848e-05,5.48639498652601e-05,6.87115923553521e-05,8.64144195576203e-05,0.000109023075356286,0.000141412464966965,0.00018142205711507,0.000227530276581021,0.00027013681595078,0.000303084902803099,0.000328750568932184,0.000351953832638508,0.000372624984405094,0.000389316200064047,0.000403724550793588,0.000414432734819764,0.000422253439361406,0.000427004333779534,0.000428979427065611,0.000428319198560889,0.000425407501678376,0.000420623784545891,0.000414131398808533,0.000406017405739927,0.000396621146597363,0.000385640558219543,0.000373268783540396,0.000359756838027216,0.000345267154092072,0.000329819886458039,0.000313555870466274,0.000296539533739426,0.00027906026129846,0.000261027083946862,0.000243144508377538,0.000225349729548237,0.000207621584433489,0.000190089388498167,0.000173020126010438,0.000156751346816638,0.00014135052504543,0.000126741269621276,0.000113147687185734,0.000100508357904784,8.87438509231858e-05,7.79742615001334e-05,6.81741667703475e-05,5.94246208948503e-05,"Upper"
"66","Zhengzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4364754746258e-10,1.50458648303682e-09,3.56991935931167e-09,7.00671556025341e-09,1.19823871374763e-08,1.86821829081091e-08,2.74615554432299e-08,3.88985830796347e-08,5.37772775109144e-08,7.3114934258033e-08,9.82490112419374e-08,1.30891679243279e-07,1.73287386516821e-07,2.28381823777667e-07,2.99980554746149e-07,3.92884061640098e-07,5.13754399676397e-07,6.70731348565207e-07,8.74939066773876e-07,1.14101751295466e-06,1.48830495200504e-06,1.94331024869321e-06,2.54196986000071e-06,3.33506752943224e-06,4.39560625406135e-06,6.02541295350639e-06,8.890243797665e-06,1.28994747898592e-05,1.80489165497171e-05,2.51938765107622e-05,3.586829261945e-05,5.15548523940514e-05,7.48279853796094e-05,0.00010040177681484,0.000135552076457934,0.000174938076968035,0.000225891598627152,0.000293008080175274,0.00038814541909532,0.000518950362833552,0.000693537462642768,0.000924872453100402,0.00121675637467456,0.00162549354749749,0.0022224834206913,0.00292913277452509,0.00365113614538978,0.00397294479239369,0.00411922077558362,0.00416427589136252,0.00418330205132057,0.004180956084554,0.00418348509756166,0.00417851964591397,0.00416691734092033,0.00414815753977386,0.00411867771863283,0.004073940048841,0.00401168794826316,0.00393276602204461,0.00383744768837339,0.0037247252653847,0.00359485298934345,0.00344948460495229,0.00329396945495431,0.00312720724109133,0.00295251174396657,0.00277105169570599,0.00258580126259988,0.00239779585721453,0.00220891639337617,0.00202539403157472,0.00184520114687045,0.00167028163840313,0.00150387983608844,0.00134665816537825,0.00120133863954367,0.00106518249523301,0.000939842996407835,0.000825316272715132,0.000721399643034754,0.000628285911607078,0.00054488829699954,0.000470350388040186,0.000404176646566615,0.000345985015641653,0.000294955649871364,"Upper"
