date,province_raw,n,province
51,Qinghai,0,30
52,Qinghai,0,30
53,Qinghai,0,30
54,Qinghai,0,30
55,Qinghai,0,30
56,Qinghai,0,30
57,Qinghai,0,30
58,Qinghai,0,30
59,Qinghai,0,30
60,Qinghai,0,30
61,Qinghai,0,30
62,Qinghai,0,30
63,Qinghai,0,30
64,Qinghai,0,30
65,Qinghai,0,30
66,Qinghai,0,30
67,Qinghai,0,30
68,Qinghai,0,30
69,Qinghai,0,30
70,Qinghai,0,30
71,Qinghai,0,30
72,Qinghai,0,30
73,Qinghai,0,30
74,Qinghai,0,30
75,Qinghai,0,30
76,Qinghai,0,30
77,Qinghai,0,30
78,Qinghai,0,30
79,Qinghai,0,30
80,Qinghai,0,30
81,Qinghai,0,30
82,Qinghai,0,30
83,Qinghai,0,30
84,Qinghai,0,30
85,Qinghai,1,30
86,Qinghai,3,30
87,Qinghai,2,30
88,Qinghai,0,30
89,Qinghai,0,30
90,Qinghai,2,30
91,Qinghai,0,30
92,Qinghai,1,30
93,Qinghai,4,30
94,Qinghai,2,30
95,Qinghai,2,30
96,Qinghai,1,30
97,Qinghai,1,30
98,Qinghai,0,30
99,Qinghai,0,30
100,Qinghai,0,30
101,Qinghai,0,30
102,Qinghai,0,30
103,Qinghai,0,30
104,Qinghai,0,30
105,Qinghai,0,30
106,Qinghai,0,30
107,Qinghai,0,30
108,Qinghai,0,30
109,Qinghai,0,30
110,Qinghai,0,30
111,Qinghai,0,30
112,Qinghai,0,30
113,Qinghai,0,30
114,Qinghai,0,30
115,Qinghai,0,30
116,Qinghai,0,30
117,Qinghai,0,30
118,Qinghai,0,30
119,Qinghai,0,30
120,Qinghai,0,30
121,Qinghai,0,30
122,Qinghai,0,30
123,Qinghai,0,30
124,Qinghai,0,30
126,Qinghai,0,30
127,Qinghai,0,30
128,Qinghai,0,30
129,Qinghai,0,30
130,Qinghai,0,30
131,Qinghai,0,30
132,Qinghai,0,30
133,Qinghai,0,30
134,Qinghai,0,30
135,Qinghai,0,30
136,Qinghai,0,30
137,Qinghai,0,30
138,Qinghai,0,30
139,Qinghai,0,30
140,Qinghai,0,30
141,Qinghai,0,30
142,Qinghai,0,30
143,Qinghai,0,30
144,Qinghai,0,30
145,Qinghai,0,30
146,Qinghai,0,30
147,Qinghai,0,30
148,Qinghai,0,30
149,Qinghai,0,30
150,Qinghai,0,30
151,Qinghai,0,30
152,Qinghai,0,30
153,Qinghai,0,30
154,Qinghai,0,30
155,Qinghai,0,30
156,Qinghai,0,30
157,Qinghai,0,30
158,Qinghai,0,30
159,Qinghai,0,30
160,Qinghai,0,30
161,Qinghai,0,30
162,Qinghai,0,30
163,Qinghai,0,30
164,Qinghai,0,30
165,Qinghai,0,30
166,Qinghai,0,30
167,Qinghai,0,30
168,Qinghai,0,30
169,Qinghai,0,30
170,Qinghai,0,30
171,Qinghai,0,30
172,Qinghai,0,30
173,Qinghai,0,30
174,Qinghai,0,30
175,Qinghai,0,30
176,Qinghai,0,30
177,Qinghai,0,30
178,Qinghai,0,30
179,Qinghai,0,30
180,Qinghai,0,30
181,Qinghai,0,30
182,Qinghai,0,30
183,Qinghai,0,30
184,Qinghai,0,30
185,Qinghai,0,30
186,Qinghai,0,30
187,Qinghai,0,30
188,Qinghai,0,30
189,Qinghai,0,30
190,Qinghai,0,30
191,Qinghai,0,30
192,Qinghai,0,30
193,Qinghai,0,30
194,Qinghai,0,30
195,Qinghai,0,30
196,Qinghai,0,30
197,Qinghai,0,30
198,Qinghai,0,30
199,Qinghai,0,30
200,Qinghai,0,30
201,Qinghai,0,30
202,Qinghai,0,30
203,Qinghai,0,30
204,Qinghai,0,30
205,Qinghai,0,30
206,Qinghai,0,30
207,Qinghai,0,30
208,Qinghai,0,30
209,Qinghai,0,30
210,Qinghai,0,30
211,Qinghai,0,30
212,Qinghai,0,30
213,Qinghai,0,30
214,Qinghai,0,30
215,Qinghai,0,30
216,Qinghai,0,30
217,Qinghai,0,30
218,Qinghai,0,30
219,Qinghai,0,30
220,Qinghai,0,30
221,Qinghai,0,30
222,Qinghai,0,30
223,Qinghai,0,30
224,Qinghai,0,30
225,Qinghai,0,30
226,Qinghai,0,30
227,Qinghai,0,30
228,Qinghai,0,30
